,Close,Volume,CPI,USTS,DI,PP,IR,OP,CLF,EPU,GDP,UNEMP
2020-09-20,104.805023193359,287104900.0,260.029,0.7,115.244,116266000.0,0.09,42.16,101991.0,244.41,61806.0,7.9
2020-09-21,107.983322143555,195713800.0,260.029,0.68,116.3826,116270000.0,0.09,40.37,101991.0,177.56,61806.0,7.9
2020-09-22,109.680374145508,183055400.0,260.029,0.68,116.5482,116270000.0,0.09,40.84,101991.0,126.1,61806.0,7.9
2020-09-23,105.079711914063,150718700.0,260.029,0.68,117.2576,116270000.0,0.09,41.09,101991.0,161.46,61806.0,7.9
2020-09-24,106.158752441406,167743300.0,260.029,0.67,117.5524,116270000.0,0.09,41.24,101991.0,246.25,61806.0,7.9
2020-09-25,110.141418457031,149981400.0,260.029,0.66,117.873,116270000.0,0.09,40.91,101991.0,252.32,61806.0,7.9
2020-09-26,110.141418457031,149981400.0,260.029,0.66,117.873,116270000.0,0.09,40.91,101991.0,252.32,61806.0,7.9
2020-09-27,110.141418457031,149981400.0,260.029,0.66,117.873,116270000.0,0.09,40.91,101991.0,252.32,61806.0,7.9
2020-09-28,112.770385742188,137672400.0,260.029,0.67,117.6232,116337000.0,0.09,41.59,101991.0,189.79,61806.0,7.9
2020-09-29,111.916954040527,99382200.0,260.029,0.66,117.5317,116337000.0,0.09,40.33,101991.0,185.6,61806.0,7.9
2020-09-30,113.604179382324,142675200.0,260.029,0.69,116.9516,116337000.0,0.09,40.3,101991.0,207.77,61806.0,7.9
2020-10-01,114.56551361084,116120400.0,260.286,0.68,116.7286,116337000.0,0.09,39.75,102415.0,259.5,62414.0,6.9
2020-10-02,110.867324829102,144712000.0,260.286,0.7,116.7375,116337000.0,0.09,38.0,102415.0,390.29,62414.0,6.9
2020-10-03,110.867324829102,144712000.0,260.286,0.7,116.7375,116337000.0,0.09,38.0,102415.0,390.29,62414.0,6.9
2020-10-04,110.867324829102,144712000.0,260.286,0.7,116.7375,116337000.0,0.09,38.0,102415.0,390.29,62414.0,6.9
2020-10-05,114.281059265137,106243800.0,260.286,0.78,116.1824,116428000.0,0.09,39.78,102415.0,273.84,62414.0,6.9
2020-10-06,111.004669189453,161498200.0,260.286,0.76,116.2733,116428000.0,0.09,41.27,102415.0,334.28,62414.0,6.9
2020-10-07,112.888092041016,96849000.0,260.286,0.81,116.35,116428000.0,0.09,40.62,102415.0,426.88,62414.0,6.9
2020-10-08,112.78018951416,83477200.0,260.286,0.78,116.171,116428000.0,0.09,42.0,102415.0,294.91,62414.0,6.9
2020-10-09,114.742095947266,100506900.0,260.286,0.79,115.2803,116428000.0,0.09,41.63,102415.0,306.7,62414.0,6.9
2020-10-10,114.742095947266,100506900.0,260.286,0.79,115.2803,116428000.0,0.09,41.63,102415.0,306.7,62414.0,6.9
2020-10-11,114.742095947266,100506900.0,260.286,0.79,115.2803,116428000.0,0.09,41.63,102415.0,306.7,62414.0,6.9
2020-10-12,122.030586242676,240226800.0,260.286,0.79,115.2803,116498000.0,0.09,40.5,102415.0,289.7,62414.0,6.9
2020-10-13,118.793426513672,262330500.0,260.286,0.74,115.9154,116498000.0,0.09,41.34,102415.0,220.87,62414.0,6.9
2020-10-14,118.881706237793,150712000.0,260.286,0.73,115.6918,116498000.0,0.09,41.81,102415.0,341.81,62414.0,6.9
2020-10-15,118.410850524902,112559200.0,260.286,0.74,116.1003,116498000.0,0.09,41.61,102415.0,141.19,62414.0,6.9
2020-10-16,116.753044128418,115393800.0,260.286,0.76,115.7715,116498000.0,0.09,41.34,102415.0,200.48,62414.0,6.9
2020-10-17,116.753044128418,115393800.0,260.286,0.76,115.7715,116498000.0,0.09,41.34,102415.0,200.48,62414.0,6.9
2020-10-18,116.753044128418,115393800.0,260.286,0.76,115.7715,116498000.0,0.09,41.34,102415.0,200.48,62414.0,6.9
2020-10-19,113.770942687988,120639300.0,260.286,0.78,115.4069,116627000.0,0.09,41.29,102415.0,249.35,62414.0,6.9
2020-10-20,115.27180480957,124423700.0,260.286,0.81,115.2519,116627000.0,0.09,41.62,102415.0,234.01,62414.0,6.9
2020-10-21,114.644004821777,89946000.0,260.286,0.83,114.9142,116627000.0,0.09,40.09,102415.0,158.05,62414.0,6.9
2020-10-22,113.545333862305,101988000.0,260.286,0.87,115.1194,116627000.0,0.09,41.28,102415.0,167.77,62414.0,6.9
2020-10-23,112.848846435547,82572600.0,260.286,0.85,115.0159,116627000.0,0.09,40.71,102415.0,138.34,62414.0,6.9
2020-10-24,112.848846435547,82572600.0,260.286,0.85,115.0159,116627000.0,0.09,40.71,102415.0,138.34,62414.0,6.9
2020-10-25,112.848846435547,82572600.0,260.286,0.85,115.0159,116627000.0,0.09,40.71,102415.0,138.34,62414.0,6.9
2020-10-26,112.85865020752,111850700.0,260.286,0.81,115.2831,116760000.0,0.09,39.06,102415.0,294.62,62414.0,6.9
2020-10-27,114.379135131836,92276800.0,260.286,0.79,115.0167,116760000.0,0.09,39.72,102415.0,187.07,62414.0,6.9
2020-10-28,109.081977844238,143937800.0,260.286,0.79,115.8053,116760000.0,0.09,37.86,102415.0,234.14,62414.0,6.9
2020-10-29,113.123504638672,146129200.0,260.286,0.85,116.3091,116760000.0,0.09,36.56,102415.0,298.36,62414.0,6.9
2020-10-30,106.786560058594,190272600.0,260.286,0.88,116.1372,116760000.0,0.09,36.33,102415.0,277.43,62414.0,6.9
2020-10-31,106.786560058594,190272600.0,260.286,0.88,116.1372,116760000.0,0.09,36.33,102415.0,277.43,62414.0,6.9
2020-11-01,106.786560058594,190272600.0,260.286,0.88,116.1372,116760000.0,0.09,36.33,102415.0,277.43,62414.0,6.9
2020-11-02,106.698265075684,122866900.0,260.813,0.87,116.2382,116790000.0,0.09,37.78,102066.0,418.93,62414.0,6.7
2020-11-03,108.336456298828,107624400.0,260.813,0.9,115.4826,116790000.0,0.09,38.17,102066.0,335.3,62414.0,6.7
2020-11-04,112.760559082031,138235500.0,260.813,0.78,115.1698,116790000.0,0.09,39.68,102066.0,370.7,62414.0,6.7
2020-11-05,116.762855529785,126387100.0,260.813,0.79,114.4578,116790000.0,0.09,39.47,102066.0,303.07,62414.0,6.7
2020-11-06,116.630187988281,114457900.0,260.813,0.83,113.9939,116790000.0,0.09,38.08,102066.0,390.29,62414.0,6.7
2020-11-07,116.630187988281,114457900.0,260.813,0.83,113.9939,116790000.0,0.09,38.08,102066.0,390.29,62414.0,6.7
2020-11-08,116.630187988281,114457900.0,260.813,0.83,113.9939,116790000.0,0.09,38.08,102066.0,390.29,62414.0,6.7
2020-11-09,114.301338195801,154515300.0,260.813,0.96,114.0914,116836000.0,0.09,40.93,102066.0,254.34,62414.0,6.7
2020-11-10,113.957405090332,138023400.0,260.813,0.98,114.0772,116836000.0,0.09,42.25,102066.0,192.03,62414.0,6.7
2020-11-11,117.416313171387,112295000.0,260.813,0.98,114.0772,116836000.0,0.09,42.5,102066.0,252.06,62414.0,6.7
2020-11-12,117.141159057617,103162300.0,260.813,0.88,114.2852,116836000.0,0.09,42.16,102066.0,184.25,62414.0,6.7
2020-11-13,117.190315246582,81581900.0,260.813,0.89,114.2406,116836000.0,0.09,41.51,102066.0,123.79,62414.0,6.7
2020-11-14,117.190315246582,81581900.0,260.813,0.89,114.2406,116836000.0,0.09,41.51,102066.0,123.79,62414.0,6.7
2020-11-15,117.190315246582,81581900.0,260.813,0.89,114.2406,116836000.0,0.09,41.51,102066.0,123.79,62414.0,6.7
2020-11-16,118.212249755859,91183000.0,260.813,0.91,113.8321,116807000.0,0.09,42.71,102066.0,254.24,62414.0,6.7
2020-11-17,117.318054199219,74271000.0,260.813,0.87,113.6824,116807000.0,0.09,42.54,102066.0,196.81,62414.0,6.7
2020-11-18,115.981658935547,76322100.0,260.813,0.88,113.4608,116807000.0,0.09,42.91,102066.0,154.81,62414.0,6.7
2020-11-19,116.581069946289,74113000.0,260.813,0.86,113.6948,116807000.0,0.08,43.09,102066.0,224.65,62414.0,6.7
2020-11-20,115.30362701416,73604300.0,260.813,0.83,113.4898,116807000.0,0.08,43.79,102066.0,230.2,62414.0,6.7
2020-11-21,115.30362701416,73604300.0,260.813,0.83,113.4898,116807000.0,0.08,43.79,102066.0,230.2,62414.0,6.7
2020-11-22,115.30362701416,73604300.0,260.813,0.83,113.4898,116807000.0,0.08,43.79,102066.0,230.2,62414.0,6.7
2020-11-23,111.874183654785,127959300.0,260.813,0.86,113.7557,116860000.0,0.08,45.0,102066.0,415.59,62414.0,6.7
2020-11-24,113.171287536621,113874200.0,260.813,0.88,113.4332,116860000.0,0.08,46.63,102066.0,262.51,62414.0,6.7
2020-11-25,114.01636505127,76499200.0,260.813,0.88,113.1841,116860000.0,0.08,47.3,102066.0,276.82,62414.0,6.7
2020-11-26,114.01636505127,76499200.0,260.813,0.88,113.1841,116860000.0,0.08,47.3,102066.0,276.82,62414.0,6.7
2020-11-27,114.566619873047,46691300.0,260.813,0.84,113.1841,116860000.0,0.08,46.88,102066.0,238.32,62414.0,6.7
2020-11-28,114.566619873047,46691300.0,260.813,0.84,113.1841,116860000.0,0.08,46.88,102066.0,238.32,62414.0,6.7
2020-11-29,114.566619873047,46691300.0,260.813,0.84,113.1841,116860000.0,0.08,46.88,102066.0,238.32,62414.0,6.7
2020-11-30,116.983947753906,169410200.0,260.813,0.84,113.2274,116937000.0,0.09,46.84,102066.0,156.15,62414.0,6.7
2020-12-01,120.590263366699,127728200.0,262.035,0.92,112.8087,116937000.0,0.09,47.03,102212.0,248.2,62414.0,6.7
2020-12-02,120.94401550293,89004200.0,262.035,0.95,112.6138,116937000.0,0.09,47.8,102212.0,156.7,62414.0,6.7
2020-12-03,120.806442260742,78967600.0,262.035,0.92,112.0257,116937000.0,0.09,48.37,102212.0,189.91,62414.0,6.7
2020-12-04,120.128410339355,78260400.0,262.035,0.97,111.7797,116937000.0,0.09,49.1,102212.0,215.13,62414.0,6.7
2020-12-05,120.128410339355,78260400.0,262.035,0.97,111.7797,116937000.0,0.09,49.1,102212.0,215.13,62414.0,6.7
2020-12-06,120.128410339355,78260400.0,262.035,0.97,111.7797,116937000.0,0.09,49.1,102212.0,215.13,62414.0,6.7
2020-12-07,121.602386474609,86712000.0,262.035,0.94,111.8401,117003000.0,0.09,48.63,102212.0,269.89,62414.0,6.7
2020-12-08,122.221450805664,82225500.0,262.035,0.92,111.8656,117003000.0,0.09,48.84,102212.0,259.64,62414.0,6.7
2020-12-09,119.666572570801,115089200.0,262.035,0.95,112.0326,117003000.0,0.09,48.81,102212.0,144.77,62414.0,6.7
2020-12-10,121.101234436035,81312200.0,262.035,0.92,111.9811,117003000.0,0.09,50.33,102212.0,256.04,62414.0,6.7
2020-12-11,120.285652160645,86939800.0,262.035,0.9,112.1438,117003000.0,0.09,50.01,102212.0,122.3,62414.0,6.7
2020-12-12,120.285652160645,86939800.0,262.035,0.9,112.1438,117003000.0,0.09,50.01,102212.0,122.3,62414.0,6.7
2020-12-13,120.285652160645,86939800.0,262.035,0.9,112.1438,117003000.0,0.09,50.01,102212.0,122.3,62414.0,6.7
2020-12-14,119.666572570801,79184500.0,262.035,0.9,112.1734,117082000.0,0.09,50.27,102212.0,186.91,62414.0,6.7
2020-12-15,125.660705566406,157243700.0,262.035,0.92,111.8628,117082000.0,0.09,50.77,102212.0,139.29,62414.0,6.7
2020-12-16,125.591926574707,98208600.0,262.035,0.92,111.7182,117082000.0,0.09,50.83,102212.0,136.12,62414.0,6.7
2020-12-17,126.466468811035,94359800.0,262.035,0.94,111.2253,117082000.0,0.09,51.2,102212.0,195.87,62414.0,6.7
2020-12-18,124.461891174316,192541500.0,262.035,0.95,111.6099,117082000.0,0.09,52.17,102212.0,146.67,62414.0,6.7
2020-12-19,124.461891174316,192541500.0,262.035,0.95,111.6099,117082000.0,0.09,52.17,102212.0,146.67,62414.0,6.7
2020-12-20,124.461891174316,192541500.0,262.035,0.95,111.6099,117082000.0,0.09,52.17,102212.0,146.67,62414.0,6.7
2020-12-21,126.004638671875,121251600.0,262.035,0.95,111.9437,117034000.0,0.09,50.61,102212.0,246.79,62414.0,6.7
2020-12-22,129.591323852539,168904800.0,262.035,0.93,112.1968,117034000.0,0.09,49.88,102212.0,147.55,62414.0,6.7
2020-12-23,128.687271118164,88223700.0,262.035,0.96,111.9834,117034000.0,0.09,51.05,102212.0,291.07,62414.0,6.7
2020-12-24,129.679733276367,54930100.0,262.035,0.94,111.9834,117034000.0,0.09,50.88,102212.0,256.16,62414.0,6.7
2020-12-25,129.679733276367,54930100.0,262.035,0.94,111.9834,117034000.0,0.09,50.88,102212.0,256.16,62414.0,6.7
2020-12-26,129.679733276367,54930100.0,262.035,0.94,111.9834,117034000.0,0.09,50.88,102212.0,256.16,62414.0,6.7
2020-12-27,129.679733276367,54930100.0,262.035,0.94,111.9834,117034000.0,0.09,50.88,102212.0,256.16,62414.0,6.7
2020-12-28,134.317825317383,124486200.0,262.035,0.94,111.9779,117046000.0,0.09,50.88,102212.0,217.47,62414.0,6.7
2020-12-29,132.529403686523,121047300.0,262.035,0.94,111.5201,117046000.0,0.09,50.44,102212.0,286.36,62414.0,6.7
2020-12-30,131.399398803711,96452100.0,262.035,0.93,111.3116,117046000.0,0.09,50.74,102212.0,368.46,62414.0,6.7
2020-12-31,130.387252807617,99116600.0,262.035,0.93,111.3203,117046000.0,0.09,51.22,102212.0,307.12,62414.0,6.7
2021-01-01,130.387252807617,99116600.0,262.035,0.93,111.3203,117046000.0,0.09,51.22,102212.0,307.12,62414.0,6.7
2021-01-02,130.387252807617,99116600.0,262.035,0.93,111.3203,117046000.0,0.09,51.22,102212.0,307.12,62414.0,6.7
2021-01-03,130.387252807617,99116600.0,262.035,0.93,111.3203,117046000.0,0.09,51.22,102212.0,307.12,62414.0,6.7
2021-01-04,127.164176940918,143301900.0,262.65,0.93,111.2098,116833000.0,0.09,50.37,102247.0,233.3,63227.0,6.3
2021-01-05,128.736404418945,97664900.0,262.65,0.96,110.9612,116833000.0,0.09,53.16,102247.0,208.61,63227.0,6.3
2021-01-06,124.402931213379,155088000.0,262.65,1.04,110.8531,116833000.0,0.09,53.8,102247.0,139.81,63227.0,6.3
2021-01-07,128.64794921875,109578200.0,262.65,1.08,111.3085,116833000.0,0.09,53.7,102247.0,124.29,63227.0,6.3
2021-01-08,129.758346557617,105158200.0,262.65,1.13,111.2894,116833000.0,0.09,55.51,102247.0,104.8,63227.0,6.3
2021-01-09,129.758346557617,105158200.0,262.65,1.13,111.2894,116833000.0,0.09,55.51,102247.0,104.8,63227.0,6.3
2021-01-10,129.758346557617,105158200.0,262.65,1.13,111.2894,116833000.0,0.09,55.51,102247.0,104.8,63227.0,6.3
2021-01-11,126.741622924805,100384500.0,262.65,1.15,111.8303,116998000.0,0.09,54.84,102247.0,308.7,63227.0,6.3
2021-01-12,126.564727783203,91951100.0,262.65,1.15,111.5542,116998000.0,0.09,55.98,102247.0,229.15,63227.0,6.3
2021-01-13,128.61848449707,88636800.0,262.65,1.1,111.3656,116998000.0,0.09,55.52,102247.0,223.57,63227.0,6.3
2021-01-14,126.672821044922,90221800.0,262.65,1.15,111.16,116998000.0,0.09,55.76,102247.0,157.94,63227.0,6.3
2021-01-15,124.933547973633,111598500.0,262.65,1.11,111.5123,116998000.0,0.09,54.8,102247.0,149.93,63227.0,6.3
2021-01-16,124.933547973633,111598500.0,262.65,1.11,111.5123,116998000.0,0.09,54.8,102247.0,149.93,63227.0,6.3
2021-01-17,124.933547973633,111598500.0,262.65,1.11,111.5123,116998000.0,0.09,54.8,102247.0,149.93,63227.0,6.3
2021-01-18,124.933547973633,111598500.0,262.65,1.11,111.5123,116998000.0,0.09,54.8,102247.0,149.93,63227.0,6.3
2021-01-19,125.611587524414,90757300.0,262.65,1.1,111.4545,116965000.0,0.09,55.38,102247.0,170.18,63227.0,6.3
2021-01-20,129.738693237305,104319500.0,262.65,1.1,111.4545,116965000.0,0.09,55.66,102247.0,309.33,63227.0,6.3
2021-01-21,134.494674682617,120150900.0,262.65,1.12,111.2007,116965000.0,0.08,55.68,102247.0,280.95,63227.0,6.3
2021-01-22,136.656555175781,114459400.0,262.65,1.1,111.5568,116965000.0,0.08,55.22,102247.0,192.0,63227.0,6.3
2021-01-23,136.656555175781,114459400.0,262.65,1.1,111.5568,116965000.0,0.08,55.22,102247.0,192.0,63227.0,6.3
2021-01-24,136.656555175781,114459400.0,262.65,1.1,111.5568,116965000.0,0.08,55.22,102247.0,192.0,63227.0,6.3
2021-01-25,140.439727783203,157611700.0,262.65,1.05,111.8734,116909000.0,0.08,55.44,102247.0,241.85,63227.0,6.3
2021-01-26,140.675521850586,98390600.0,262.65,1.05,111.6627,116909000.0,0.08,55.26,102247.0,254.93,63227.0,6.3
2021-01-27,139.594619750977,140843800.0,262.65,1.04,112.0843,116909000.0,0.08,55.07,102247.0,251.13,63227.0,6.3
2021-01-28,134.710876464844,142621100.0,262.65,1.07,112.0112,116909000.0,0.07,54.87,102247.0,150.0,63227.0,6.3
2021-01-29,129.669906616211,177523800.0,262.65,1.11,111.9568,116909000.0,0.07,55.25,102247.0,248.96,63227.0,6.3
2021-01-30,129.669906616211,177523800.0,262.65,1.11,111.9568,116909000.0,0.07,55.25,102247.0,248.96,63227.0,6.3
2021-01-31,129.669906616211,177523800.0,262.65,1.11,111.9568,116909000.0,0.07,55.25,102247.0,248.96,63227.0,6.3
2021-02-01,131.812072753906,106239800.0,263.638,1.09,112.4246,116970000.0,0.08,56.42,102383.0,144.04,63227.0,6.2
2021-02-02,132.647323608398,83305400.0,263.638,1.12,112.2893,116970000.0,0.08,57.62,102383.0,282.75,63227.0,6.2
2021-02-03,131.615539550781,89880900.0,263.638,1.15,112.2609,116970000.0,0.08,58.61,102383.0,145.65,63227.0,6.2
2021-02-04,135.005661010742,84183100.0,263.638,1.15,112.7523,116970000.0,0.08,58.98,102383.0,129.36,63227.0,6.2
2021-02-05,134.587417602539,75693800.0,263.638,1.19,112.2421,116970000.0,0.08,59.48,102383.0,111.2,63227.0,6.2
2021-02-06,134.587417602539,75693800.0,263.638,1.19,112.2421,116970000.0,0.08,59.48,102383.0,111.2,63227.0,6.2
2021-02-07,134.587417602539,75693800.0,263.638,1.19,112.2421,116970000.0,0.08,59.48,102383.0,111.2,63227.0,6.2
2021-02-08,134.735015869141,71297200.0,263.638,1.19,112.047,117058000.0,0.07,60.17,102383.0,232.61,63227.0,6.2
2021-02-09,133.849319458008,76774200.0,263.638,1.18,111.7731,117058000.0,0.08,60.74,102383.0,84.45,63227.0,6.2
2021-02-10,133.239196777344,73046600.0,263.638,1.15,111.5899,117058000.0,0.08,61.17,102383.0,113.01,63227.0,6.2
2021-02-11,132.983322143555,64280000.0,263.638,1.16,111.5329,117058000.0,0.08,61.09,102383.0,121.93,63227.0,6.2
2021-02-12,133.219512939453,60145100.0,263.638,1.2,111.4945,117058000.0,0.08,62.47,102383.0,211.29,63227.0,6.2
2021-02-13,133.219512939453,60145100.0,263.638,1.2,111.4945,117058000.0,0.08,62.47,102383.0,211.29,63227.0,6.2
2021-02-14,133.219512939453,60145100.0,263.638,1.2,111.4945,117058000.0,0.08,62.47,102383.0,211.29,63227.0,6.2
2021-02-15,133.219512939453,60145100.0,263.638,1.2,111.4945,117058000.0,0.08,62.47,102383.0,211.29,63227.0,6.2
2021-02-16,131.074127197266,80576300.0,263.638,1.3,111.7957,117079000.0,0.08,63.96,102383.0,150.29,63227.0,6.2
2021-02-17,128.761459350586,97918500.0,263.638,1.29,112.0267,117079000.0,0.08,65.02,102383.0,84.88,63227.0,6.2
2021-02-18,127.649429321289,96856700.0,263.638,1.29,112.1699,117079000.0,0.07,64.09,102383.0,148.02,63227.0,6.2
2021-02-19,127.806861877441,87668800.0,263.638,1.34,111.7165,117079000.0,0.07,62.84,102383.0,106.51,63227.0,6.2
2021-02-20,127.806861877441,87668800.0,263.638,1.34,111.7165,117079000.0,0.07,62.84,102383.0,106.51,63227.0,6.2
2021-02-21,127.806861877441,87668800.0,263.638,1.34,111.7165,117079000.0,0.07,62.84,102383.0,106.51,63227.0,6.2
2021-02-22,123.998359680176,103916400.0,263.638,1.37,111.9309,117085000.0,0.07,64.73,102383.0,132.3,63227.0,6.2
2021-02-23,123.860572814941,158273000.0,263.638,1.37,111.9097,117085000.0,0.07,65.16,102383.0,145.25,63227.0,6.2
2021-02-24,123.358680725098,111039900.0,263.638,1.38,111.7324,117085000.0,0.07,66.85,102383.0,186.94,63227.0,6.2
2021-02-25,119.067947387695,148199500.0,263.638,1.54,111.9402,117085000.0,0.07,66.69,102383.0,124.74,63227.0,6.2
2021-02-26,119.333648681641,164560400.0,263.638,1.44,112.8424,117085000.0,0.07,65.86,102383.0,223.25,63227.0,6.2
2021-02-27,119.333648681641,164560400.0,263.638,1.44,112.8424,117085000.0,0.07,65.86,102383.0,223.25,63227.0,6.2
2021-02-28,119.333648681641,164560400.0,263.638,1.44,112.8424,117085000.0,0.07,65.86,102383.0,223.25,63227.0,6.2
2021-03-01,125.759910583496,116307900.0,264.914,1.45,112.5361,117148000.0,0.07,64.56,102547.0,257.79,63227.0,6.1
2021-03-02,123.132347106934,102260900.0,264.914,1.42,112.5458,117148000.0,0.07,63.17,102547.0,122.0,63227.0,6.1
2021-03-03,120.120941162109,112966300.0,264.914,1.47,112.7753,117148000.0,0.07,64.7,102547.0,103.44,63227.0,6.1
2021-03-04,118.221603393555,178155000.0,264.914,1.54,112.7157,117148000.0,0.07,67.32,102547.0,76.48,63227.0,6.1
2021-03-05,119.491104125977,153766600.0,264.914,1.56,113.762,117148000.0,0.07,69.95,102547.0,231.03,63227.0,6.1
2021-03-06,119.491104125977,153766600.0,264.914,1.56,113.762,117148000.0,0.07,69.95,102547.0,231.03,63227.0,6.1
2021-03-07,119.491104125977,153766600.0,264.914,1.56,113.762,117148000.0,0.07,69.95,102547.0,231.03,63227.0,6.1
2021-03-08,114.511497497559,154376600.0,264.914,1.59,114.2827,117233000.0,0.07,68.0,102547.0,328.48,63227.0,6.1
2021-03-09,119.166351318359,129525800.0,264.914,1.55,113.9434,117233000.0,0.07,67.03,102547.0,167.78,63227.0,6.1
2021-03-10,118.07398223877,111943300.0,264.914,1.53,113.6007,117233000.0,0.07,67.53,102547.0,195.33,63227.0,6.1
2021-03-11,120.022537231445,103026500.0,264.914,1.54,112.9338,117233000.0,0.07,69.34,102547.0,275.24,63227.0,6.1
2021-03-12,119.107299804688,88105100.0,264.914,1.64,113.0404,117233000.0,0.07,68.87,102547.0,106.71,63227.0,6.1
2021-03-13,119.107299804688,88105100.0,264.914,1.64,113.0404,117233000.0,0.07,68.87,102547.0,106.71,63227.0,6.1
2021-03-14,119.107299804688,88105100.0,264.914,1.64,113.0404,117233000.0,0.07,68.87,102547.0,106.71,63227.0,6.1
2021-03-15,122.020278930664,92403800.0,264.914,1.62,113.2065,117308000.0,0.07,68.78,102547.0,206.85,63227.0,6.1
2021-03-16,123.575187683105,115227900.0,264.914,1.62,112.9968,117308000.0,0.07,67.95,102547.0,87.46,63227.0,6.1
2021-03-17,122.778053283691,111932600.0,264.914,1.63,113.1725,117308000.0,0.07,67.73,102547.0,187.89,63227.0,6.1
2021-03-18,118.615249633789,121229700.0,264.914,1.71,112.7866,117308000.0,0.07,62.11,102547.0,180.02,63227.0,6.1
2021-03-19,118.083824157715,185549500.0,264.914,1.74,112.9865,117308000.0,0.07,64.0,102547.0,211.66,63227.0,6.1
2021-03-20,118.083824157715,185549500.0,264.914,1.74,112.9865,117308000.0,0.07,64.0,102547.0,211.66,63227.0,6.1
2021-03-21,118.083824157715,185549500.0,264.914,1.74,112.9865,117308000.0,0.07,64.0,102547.0,211.66,63227.0,6.1
2021-03-22,121.429809570313,111912300.0,264.914,1.69,113.0147,117365000.0,0.07,63.89,102547.0,275.36,63227.0,6.1
2021-03-23,120.593315124512,95467100.0,264.914,1.63,113.3024,117365000.0,0.07,59.96,102547.0,193.53,63227.0,6.1
2021-03-24,118.182243347168,88530500.0,264.914,1.62,113.668,117365000.0,0.07,63.7,102547.0,126.24,63227.0,6.1
2021-03-25,118.674285888672,98844700.0,264.914,1.63,114.0128,117365000.0,0.07,61.21,102547.0,142.05,63227.0,6.1
2021-03-26,119.28443145752,94071200.0,264.914,1.67,113.7518,117365000.0,0.07,63.77,102547.0,108.99,63227.0,6.1
2021-03-27,119.28443145752,94071200.0,264.914,1.67,113.7518,117365000.0,0.07,63.77,102547.0,108.99,63227.0,6.1
